Label	TTR Ratio	Avg Stop Words	Avg Sent Len	contentToNonPOS	Noun	Verb	adjNoun
0	0.976744186	0.860465116	16	2.628333333	6.575	4.7875	0.23125
0	0.913043478	0.782608696	12.85714286	14.93714286	8.466666667	6.455555556	0.022222222
0	0.967032967	0.78021978	17	7.401313025	8.423529412	6.805882353	0.278431373
0	0.989690722	0.969072165	13.33333333	3.386763889	7.245	4.65	0.551666667
0	0.898876404	1.061797753	19.5	2.190255611	8.382051282	7.146153846	0.305555556
0	1	0	2	152	2	0	0
0	1	1	6	1	2	0	0
0	1	1.230769231	14.5	1.775862069	5.344827586	1.551724138	0.818965517
0	0.941176471	0.745098039	31	2.303020993	15.02150538	6.774193548	0.913978495
0	1	0.909090909	11.25	11.16153846	5.2	2.933333333	0.8
0	1	0.909090909	18.4	2.730632411	8.380434783	4.326086957	0.429347826
1	0.791666667	0.59375	22.28571429	4.166781136	9.615384615	4.775641026	0.724358974
1	0.852941176	0.845588235	25.7	2.486409116	10.08560311	5.73151751	0.456225681
1	0.843930636	0.901734104	22.4	4.813686661	7.56547619	3.773809524	0.663293651
1	0.791907514	0.849710983	16.95	1.788387882	6.548672566	3.731563422	0.486725664
1	1	0.333333333	4	1	1	0	0
1	1	0.714285714	14	1.6	4	2	0
0	1	1.571428571	9	0.867724868	1.388888889	2.222222222	0.388888889
0	1	1.230769231	9.666666667	11.68275862	1.827586207	2.310344828	0.16091954
1	0.846153846	0.538461538	20	2.8390625	9.3625	3.35	0.6
0	0.939393939	0.878787879	25	1.715933333	9.24	4.448	0.776
1	0.756756757	0.554054054	16.71428571	3.761538462	10.07692308	4.299145299	0.282051282
1	0.792682927	1.085365854	18.3	1.488665024	5.956284153	5.595628415	0.316939891
0	0.940298507	1.082089552	19.86666667	5.349793234	8.657718121	6.540268456	0.476510067
0	0.938967136	0.976525822	22.15	2.986136111	11.42889391	8.273137698	0.550225734
0	1	1.666666667	17	3.666666667	3	4	1
0	1	5	6	2	1	2	0
0	1	1.846153846	19.5	1.144444444	3.641025641	7.384615385	0.41025641
1	0.909090909	1.272727273	18.33333333	1.95	6.072727273	4.945454545	0
1	0.918918919	0.756756757	16.5	2.056637807	4.984848485	3.287878788	0.560606061
0	1	0.96875	13.2	2.106060606	6.96969697	2.833333333	0.424242424
0	1	0.878787879	9	8.793650794	4.26984127	2.571428571	0.296296296
0	0.8875	1.1625	17.7	2.472517512	5.508474576	4.994350282	0.603107345
1	0.778571429	0.592857143	15.26666667	7.445887918	5.943231441	2.80349345	0.68558952
1	0.687969925	0.57518797	21.45	9.275679235	10.38927739	4.533799534	0.684731935
1	1	1.666666667	16	1.142857143	4	3	0
1	1	1.5	10	1.666666667	1	2	1
0	1	0	2	152	1	0	0
0	1	2.090909091	12.66666667	1.649122807	3.578947368	4.263157895	0
1	0.892857143	1.107142857	14.75	2.640637611	4.677966102	3.644067797	0.737288136
1	0.909090909	0.963636364	23.8	1.639285714	8.352941176	5.268907563	0.113445378
1	0.885714286	1.042857143	21	2.184297052	6.632653061	5.06122449	0.430272109
1	0.936842105	1.010526316	20.2	3.326300487	7.034653465	4.193069307	0.483910891
1	0.720930233	0.697674419	20.4	2.268182761	6.908496732	3.545751634	0.449891068
1	0.834482759	0.710344828	12.8	10.13219866	4.67578125	2.3984375	0.588867188
0	1	0.5	8	1.333333333	1	2	1
0	1	1.8	14	1.166666667	3	2	1
1	0.838709677	0.419354839	23.5	3.059574468	9.14893617	3.723404255	0.712765957
1	0.903225806	0.548387097	16	2.032738095	6.125	2.333333333	0.395833333
1	0.928571429	0.69047619	19	2.190590112	8.802631579	2.026315789	0.64254386
0	0.929411765	0.929411765	35	1.848311688	12.20571429	11.49714286	0.834285714
0	0.931034483	1.275862069	19.57142857	1.542214112	6.781021898	5.248175182	0.209245742
0	1	1.113207547	11.9	1.594771242	5.647058824	3.789915966	0.265546218
1	0.774834437	1.059602649	21.66666667	1.773137171	7.369230769	4.778461538	0.598461538
0	0.916666667	0.833333333	12.6	7.03997299	6.206349206	3.781746032	0.531746032
1	1	0.5	6	2	2	1	0
1	1	0.285714286	9	7	1	3	0.5
0	1	0.8	23.5	1.609929078	6.234042553	5.978723404	0
1	1	1.464285714	26.33333333	2.188874084	7.202531646	5.848101266	0
1	0.926829268	0.87804878	19.25	1.415820543	7.194805195	2.103896104	0.883116883
0	1	0.904761905	8.8	2.473484848	3.25	2.545454545	0
0	0.919354839	1.080645161	19.57142857	5.279741881	7.189781022	5.386861314	0.442822384
0	0.942528736	0.873563218	16.7	1.781902861	6.54491018	3.832335329	0.241516966
1	0.894308943	0.983739837	17.66666667	2.106496145	5.154716981	3.260377358	0.313207547
1	0.71875	0.714285714	19.55	3.145515397	7.439897698	3.41943734	0.641091219
1	0.823529412	0.529411765	26	2.428571429	11	2	0.5
1	1	0.857142857	27	1.6	8	5	1
1	0.903225806	0.709677419	26.5	2.150314465	8.716981132	5.396226415	0.679245283
1	0.964285714	1.178571429	22.33333333	1.813432836	5.626865672	4.701492537	0.751243781
1	1	1.047619048	11.5	2.041062802	6.173913043	1.173913043	0.630434783
0	0.965517241	0.862068966	11.2	1.460227273	7.589285714	2.178571429	0.071428571
0	1	1.027027027	11	5.955627706	4.116883117	2.766233766	0.206493506
0	0.949367089	0.949367089	16	4.365401786	6.175	5.2375	0.182291667
1	0.770491803	0.846994536	22.73333333	1.834167983	8.580645161	4.131964809	0.517595308
0	0.912087912	0.945054945	27.7	3.462956975	21.35920578	11.35559567	0.584085439
0	1	4	7	0.666666667	0	1	0
0	1	0.75	7	1.333333333	3	1	0
1	1	1.2	12	1.298611111	4.166666667	1.583333333	0.416666667
1	0.892857143	1.071428571	19.66666667	1.831073446	7.983050847	2.491525424	0.525423729
1	0.921052632	1.157894737	20.75	1.360914245	7	4.78313253	0.598393574
1	0.82	0.7	17.6	7.722402597	13.19318182	6	0.329545455
1	0.891891892	1.013513514	22.71428571	2.189832285	9.836477987	4.446540881	0.518867925
1	0.77037037	1.111111111	29.3	1.796752624	9.129692833	6.918088737	0.434584755
0	0.94017094	1.051282051	16.73333333	4.616117581	5.752988048	5.055776892	0.25498008
1	0.729591837	0.770408163	18	2.523095238	7.222222222	3.619444444	0.422685185
1	1	1.666666667	9	1	1	2	0
1	0.888888889	1.388888889	47	2.25	10	11	0.666666667
0	1	1.285714286	9.5	1.350877193	1.526315789	1.526315789	0.526315789
0	0.96	1.68	24	1.547453704	6.25	7.291666667	0.083333333
0	1	1.076923077	6.75	23.84259259	3.592592593	3.259259259	0.271604938
0	0.966666667	1	12.8	1.239236111	2.75	3.75	0.619791667
0	1	0.720588235	18.14285714	9.609448819	10.65354331	5.212598425	0.632545932
0	0.947368421	1.070175439	12.3	4.308084914	4.512195122	4.073170732	0.260162602
1	0.727272727	0.709090909	18.93333333	2.546325388	9.299295775	2.538732394	0.64084507
1	0.835820896	0.84079602	18.85	1.960058462	6.400530504	3.021220159	0.659460654
1	1	1	32	1.583333333	11	3	0
0	0.918367347	1.020408163	104	1.473684211	23	18	0.625
1	1	0.75	5.5	2.181818182	3	0	0
0	1	1	13.33333333	2.592857143	3.25	5.5	0.7
1	0.885714286	0.857142857	33.25	1.833458647	9.669172932	4.669172932	0.601503759
0	1	1.027027027	15.6	1.557264957	5.564102564	4.705128205	0.493589744
0	0.961538462	1.846153846	11.14285714	1.60746892	6.166666667	2.871794872	0.41025641
1	0.8	0.682352941	15.3	4.88627451	6.679738562	3.405228758	0.562091503
1	0.734265734	0.853146853	19.53333333	2.047458003	7.28668942	3.320819113	0.390443686
0	0.907608696	0.847826087	18.1	12.85386521	9.488950276	5.919889503	0.55985267
0	1	1.25	9	0.8	3	1	0
0	1	1.25	27	1.7	6	7	0.5
0	1	0.875	22.5	2.418181818	7.355555556	5.222222222	1
1	0.952380952	0.761904762	12.33333333	3.828828829	2.864864865	2.135135135	0.891891892
1	0.933333333	1.166666667	17.25	1.952173913	5.68115942	3.492753623	0
1	0.870967742	1.419354839	16.2	10.94567901	5.62962963	4.024691358	0.131687243
1	0.833333333	0.777777778	23.42857143	2.362964576	10.32317073	5.847560976	0.536585366
0	0.931623932	0.957264957	24	7.264559843	14.9625	8.579166667	0.506111111
1	0.850746269	0.679104478	15.2	2.04747807	5.942982456	3.23245614	0.442616959
1	0.7625	0.73125	14.05	4.040014404	5.722419929	2.754448399	0.276097272
0	1	1	9	1.666666667	2	3	0
0	1	2	6	2	1	1	0
1	0.956521739	0.695652174	19.5	1.538461538	5	3.384615385	0.519230769
1	0.805555556	1.166666667	27.33333333	4.736846399	6.036585366	7.280487805	0.207317073
1	0.891891892	0.891891892	17.5	2.186734694	5.685714286	3.742857143	0.485714286
0	1	1.03125	14	1.827142857	8.985714286	3.257142857	0.585714286
0	0.95890411	1.493150685	27.85714286	3.991032216	12.99487179	11.27179487	0.802564103
1	0.734848485	0.772727273	23.9	8.308368201	9.020920502	4.748953975	0.543235704
0	0.9375	0.890625	16.66666667	6.649271107	8.096	6.54	0.510933333
1	0.803278689	0.830601093	17.4	1.84833621	5.494252874	3.775862069	0.639367816
1	1	1.5	20	0.8	4	4	0
1	0.928571429	1.142857143	32	2.625	7	7	0.6
1	0.944444444	0.444444444	13	47.75824176	7.307692308	0.692307692	0.692307692
0	0.970588235	0.911764706	44	1.775809566	15.92424242	10.56060606	0.217630854
0	0.966666667	1.033333333	32	1.702251553	13.328125	6.140625	0.197916667
1	0.881355932	0.762711864	22	2.163896104	7.036363636	3.327272727	0.375
1	0.902777778	0.763888889	18.85714286	2.129132231	7.143939394	3.689393939	0.314393939
1	0.764044944	0.685393258	15.3	1.894232238	7.522875817	2.071895425	0.845315904
0	0.927419355	0.959677419	16.86666667	2.336231884	8.446640316	4.924901186	0.320158103
1	0.73	0.68	16.95	2.031251836	5.675516224	2.619469027	0.46892822
1	1	0.777777778	16	4	8	3	0
0	1	1	26	1.666666667	8	5	1
1	0.944444444	0.583333333	30	3.215811966	10.85	4.233333333	0.602777778
0	1	0.538461538	6.666666667	16.9625	4.65	1.5	0.75
0	1	0.75	10.75	12.04651163	5.069767442	3.720930233	0.279069767
1	0.976190476	0.928571429	16.2	1.676366843	4.641975309	3.271604938	0.388888889
1	0.873239437	0.633802817	17.42857143	11.57750248	8.983606557	2.713114754	0.540437158
1	0.852272727	0.75	16.1	2.775288376	7.124223602	4.068322981	0.417184265
1	0.782608696	0.956521739	18.73333333	3.727893577	5.896797153	4.224199288	0.681494662
0	0.942857143	1.238095238	12.45	8.239657041	5.144578313	4.686746988	0.214859438
1	1	1.166666667	13	3	2	3	0.5
1	0.909090909	0.727272727	21	1.111111111	7	1	0
0	1	1.125	9.5	17.61052632	4.684210526	1.789473684	0.894736842
1	0.88	1.16	18	1.540740741	4.092592593	4.185185185	0.444444444
1	0.964285714	1.357142857	17.75	2.814788732	4.661971831	2.746478873	0.309859155
1	0.884615385	0.75	19.2	2.158192791	7.5625	3.333333333	0.697916667
1	0.829545455	0.886363636	24.57142857	2.159509967	7.430232558	5.127906977	0.548449612
0	0.956521739	0.84057971	13.4	14.1474769	5.343283582	3.455223881	0.34278607
0	0.907142857	0.964285714	19.06666667	1.722930226	7.611888112	4.65034965	0.498834499
0	0.939393939	0.878787879	12.8	7.141208612	5.87109375	3.54296875	0.3203125
0	1	1.166666667	13	1.4	3	3	0
1	1	1.142857143	19	1.428571429	5	3	1
0	1	0.85	18.5	1.980694981	4.945945946	2.945945946	0.740540541
0	1	0.692307692	7.333333333	8.795454545	3.136363636	1.5	0.409090909
0	0.972972973	0.972972973	19.25	1.97012987	8.87012987	2.649350649	0.701298701
0	0.973684211	0.921052632	29.6	1.65039904	10.64864865	6.033783784	0.459459459
0	0.953488372	1.279069767	15	1.537505669	4.857142857	8.19047619	0.292063492
0	0.932432432	1.040540541	15.9	1.624880884	5.41509434	3.786163522	0.339622642
0	0.933884298	1.049586777	17.2	2.47751938	7.569767442	5.841085271	0.372093023
1	0.838709677	0.838709677	14.4	8.90080054	6.475694444	3.392361111	0.386574074
1	1	0.555555556	14	2.5	3	2	0.666666667
1	1	1.6	14	2	2	3	1
1	1	0.421052632	14	39.625	7	2.25	0.75
0	1	0.952380952	28.66666667	15.82073643	16.76744186	15.76744186	0.430232558
0	1	0.941176471	8.25	46.9030303	3	2.575757576	0
0	0.957446809	0.85106383	17.8	2.069594825	5.438202247	4.550561798	0.573033708
0	0.965517241	1.310344828	9.857142857	7.928634168	4	3.15942029	0.217391304
1	0.811764706	0.847058824	16.2	1.869187243	4.950617284	3.345679012	0.462962963
0	0.969924812	0.887218045	17.2	1.713815201	7.988372093	4.213178295	0.310077519
1	0.619883041	0.883040936	16.2	2.168954537	7.108024691	2.614197531	0.62037037
0	1	0.428571429	11	1.75	3	3	0
0	0.888888889	0.888888889	17	6.5	4	5	0.5
1	1	0.642857143	11.5	3.724637681	5.043478261	3.043478261	0
0	1	1	10	2.085714286	4.966666667	0.566666667	0
0	0.957446809	1.106382979	26.5	1.357429245	15.71698113	10.78301887	0.569811321
1	0.87037037	0.851851852	21	1.605396825	6.542857143	5.133333333	0.585714286
1	0.841269841	1.222222222	21.57142857	1.566099022	6.490066225	4.105960265	0.284768212
0	0.949367089	1.164556962	17.2	3.222060724	7.38372093	7.191860465	0.566860465
1	0.762162162	0.859459459	23.2	1.879159825	10.95689655	5.264367816	0.649220033
1	0.715277778	0.972222222	14.9	4.967524236	6.020134228	4.191275168	0.489932886
0	1	0	1	152	1	0	0
0	1	0.727272727	19	1.571428571	9	2	0
1	1	0.714285714	6	2	2	1.5	0
1	0.976744186	0.720930233	24.66666667	2.235257985	9.243243243	5.527027027	0.766409266
1	0.8	1.4	21.25	1.005042017	6.776470588	2.729411765	0.423529412
0	0.898550725	0.753623188	24.8	5.991408189	12.24193548	6.669354839	0.629032258
0	1	0.740740741	6.857142857	5.295833333	4.1875	1.604166667	0.388888889
1	0.867647059	0.838235294	13.4	10.01441009	4.455223881	2.664179104	0.402985075
0	0.926229508	0.87704918	15.93333333	2.569723384	11.69874477	3.991631799	0.512552301
0	0.940217391	1.141304348	20.45	4.594879285	7.572127139	6.158924205	0.591279544
0	0	152	6	0.333333333	0	1	0
0	1	1	2	1	1	0	0
0	1	0.956521739	23.5	4.824468085	12.74468085	10.76595745	0
0	1	0.863636364	14.33333333	19.20542636	9.046511628	6.534883721	0
0	1	1.2	8.25	3.054545455	2.727272727	1.696969697	0.424242424
1	0.85	1.45	10.4	1.258974359	2.134615385	2.5	0.192307692
1	0.905660377	0.849056604	14.71428571	2.000617829	4.854368932	2.912621359	0.805825243
0	0.980582524	0.805825243	19.2	1.850549769	7.015625	5.625	0.591145833
1	0.819444444	0.777777778	17.46666667	8.707147126	6.370229008	3.893129771	0.597328244
1	0.736842105	0.847368421	17.85	3.579635187	6.050420168	3.683473389	0.43557423
1	1	0.285714286	19	3.5	9	3	1
1	1	1	28	1.545454545	9	4	0.5
1	1	0.807692308	23.5	2.178723404	4.936170213	5.021276596	0.744680851
1	0.925925926	1.074074074	20	1.628240741	5.366666667	4.766666667	0.366666667
1	0.933333333	0.422222222	16.25	21.08076923	10.03076923	2.015384615	0.661538462
0	1	0.903225806	12.8	1.99516369	5.78125	5.21875	0.482291667
0	0.931818182	0.909090909	12.71428571	9.003745318	6.292134831	3.325842697	0.331460674
0	1	0.869565217	9.3	2.078494624	3.225806452	4.365591398	0.612903226
0	0.93081761	0.735849057	19.4	5.617826435	10.01030928	4.16838488	0.647193585
1	0.753968254	0.706349206	10.85	2.466326531	4.658986175	1.838709677	0.437788018
0	0.8	0.6	8	1	2	0	1
1	0.933333333	0.733333333	27	1.363636364	9	3	1
1	1	0.5	2	39.5	0.75	0.75	0
0	0.9375	0.53125	17	2.39248366	6.607843137	3.725490196	0.549019608
0	0.966666667	0.833333333	14.5	2.096880131	3.206896552	3.448275862	0.629310345
0	0.916666667	1.083333333	10.4	2.887820513	3.326923077	2.75	0.086538462
0	0.979381443	0.886597938	27.57142857	3.645694547	15.32124352	8.590673575	0.585492228
1	0.850877193	0.877192982	22.6	2.263959123	8.004424779	4.415929204	0.362094395
1	0.746031746	1.031746032	17.4	2.074931582	5.038314176	4.203065134	0.413154534
0	0.935483871	0.935483871	18.7	7.648731053	10.24331551	7.510695187	0.476114082
0	1	0.75	16	1.5	4	4	1
1	0.833333333	0	6	152	6	0	0
0	0.947368421	0.894736842	18	1.3125	9.75	3.444444444	0.430555556
1	0.918367347	1.12244898	34.66666667	1.373230135	12.71153846	9.798076923	0.601648352
1	0.911764706	0.852941176	16	2.320982143	5.03125	3.890625	0.6640625
1	0.941176471	0.941176471	14.6	1.817123288	5.424657534	3.904109589	0.671232877
1	0.861702128	0.70212766	23.28571429	2.005943341	11.10429448	4.809815951	0.511247444
0	0.985915493	0.985915493	14.7	4.24494655	5.306122449	3.795918367	0.487528345
1	0.672727273	0.727272727	19.26666667	10.6651552	7.519031142	3.826989619	0.362629758
0	0.909090909	1.023923445	21.95	2.111807332	9.341685649	6.621867882	0.474943052
1	1	1.157894737	41	1.466666667	10	10	1
1	1	1.142857143	15	1.166666667	6	1	0
0	1	1.444444444	11	2.515151515	1.636363636	2.909090909	0.318181818
1	0.933333333	1.4	12.66666667	1.986842105	2.447368421	3.657894737	0
1	0.941176471	1.411764706	22.25	2.03988764	7.898876404	4.674157303	0.838951311
0	0.931034483	1.086206897	25.2	1.687180915	10.85714286	6.761904762	0.759920635
0	1	1.191489362	14.85714286	1.965853057	4.923076923	5.086538462	0.605769231
1	0.802325581	0.709302326	14.9	4.972259508	4.302013423	3.134228188	0.656599553
1	0.785185185	1.022222222	18.46666667	4.903399519	6.368231047	2.83032491	0.4811071
0	0.949640288	0.992805755	14.6	3.057931119	6.195205479	5.609589041	0.436643836
0	1	3	4	0.5	0	1	0
0	1	0.5	3	2	2	0	0
0	1	1	18.5	1.437837838	8.567567568	2.459459459	0
1	0.933333333	1.133333333	21.33333333	1.66953125	5.578125	4.4375	0.7890625
1	1	0.782608696	11	25.12954545	5.681818182	0.590909091	0.25
1	0.727272727	0.954545455	10	1.974285714	3.16	1.26	0.72
1	0.8	1.031578947	28.28571429	2.221961372	9.313131313	7.51010101	0.439393939
0	1	0.891566265	16.2	7.605080722	10.06790123	7.074074074	0.62345679
0	0.924657534	0.97260274	19.93333333	2.345880986	7.923076923	5.234113712	0.52006689
1	0.652892562	0.694214876	21.05	5.422888882	8.263657957	3.593824228	0.525019794
0	0	152	3	0.5	0	1	0
1	0.947368421	0.421052632	27	1	8	3	0
1	0.884615385	1.076923077	27	1.633744856	8.037037037	2.518518519	0.518518519
0	1	0.916666667	8.333333333	8.76	3.08	4.96	0.76
0	1	1.032258065	17.5	1.950974026	7.128571429	3.414285714	0.571428571
0	1	1.074074074	12.2	1.807832423	5.639344262	2.475409836	0.704918033
0	0.978723404	0.957446809	13.42857143	2.228791598	7.978723404	3.574468085	0.553191489
0	0.987341772	1.101265823	17.8	5.004461019	11.28651685	6.134831461	0.43071161
0	0.936936937	1.036036036	15.8	1.894122966	5.974683544	4.911392405	0.334036568
0	0.925	0.93125	16.4	7.32972561	7.024390244	5.506097561	0.479420732
1	1	1.6	13	1.2	1	4	1
0	1	3	4	1	0	2	0
0	1	2.5	7	0.857142857	0.857142857	1.142857143	0.428571429
0	0.928571429	1.214285714	11	1.868686869	2.484848485	3.272727273	0
0	1	0.939393939	16	4.146205357	7.59375	4.59375	0.3359375
0	0.970588235	0.794117647	12.2	6.969398907	5.344262295	3.803278689	0.338797814
0	0.963414634	1	25.42857143	1.726257357	10.50561798	7.438202247	0.646067416
0	0.940298507	1.074626866	14.2	8.760475927	4.316901408	3.845070423	0.23943662
1	0.840659341	0.697802198	20.93333333	2.366641391	9.044585987	3.952229299	0.687367304
0	0.950310559	0.98757764	16.75	3.189246624	7.292537313	4.537313433	0.428756219
0	1	2	9	1.25	1	0	0
0	1	1.117647059	40	1.642857143	9	6	0
0	1	0.727272727	10.5	1.261904762	3.428571429	1.714285714	0.714285714
0	0.966666667	1.1	21	1.078231293	4.841269841	3.682539683	0.317460317
0	0.96969697	1.272727273	18.75	1.090666667	4.96	3.693333333	0.433333333
1	0.755555556	0.533333333	28.2	10.21655662	17.20567376	5	0.810283688
0	1	1.310344828	9.571428571	3.810945274	6.23880597	6.686567164	0.208955224
0	0.921568627	0.794117647	18.9	8.782643428	10.62433862	4.285714286	0.613378685
1	0.882352941	0.901960784	13.73333333	2.098462783	3.917475728	3.072815534	0.283171521
0	0.967213115	0.909836066	12.1	10.83410075	5.987603306	3.607438017	0.305785124
0	0	152	6	0.666666667	1	0	0
1	1	3	4	0.333333333	0	1	0
1	0.916666667	0.583333333	29.5	2.413841808	10.25423729	3.881355932	1
0	1	1.4	4	15.44444444	0	1.916666667	0
1	0.961538462	0.423076923	19.25	2.2	7.623376623	2.493506494	0.681818182
0	1	1.125	10.6	1.818658281	3.471698113	2.132075472	0.333333333
1	0.886792453	0.754716981	13.85714286	2.135738832	5.670103093	2.195876289	0.663230241
0	0.983333333	1	12.5	7.198590476	5.464	5.064	0.316
0	0.930434783	0.895652174	14.73333333	7.961875543	7.407239819	4.022624434	0.165912519
0	0.962406015	0.917293233	13.3	2.921334586	7.503759398	4.988721805	0.473684211
1	1	2	20	0.888888889	3	3	0
1	1	0.75	7	2.5	1	1	0
0	1	2.333333333	10	1.24	2	1	0.6
0	0.954545455	0.909090909	14.66666667	1.798295455	6	2.590909091	0.863636364
0	1	1.03125	16.25	4.400769231	5.661538462	5.538461538	0.72
0	1	0.8	11	3.842975207	5.509090909	2.581818182	0
0	0.923076923	1	23.14285714	2.511450012	7.512345679	6.518518519	0.582304527
0	0.928571429	0.746031746	22.9	2.709267235	17.28384279	7.454148472	0.418221516
1	0.72027972	1.06993007	20.2	4.525872295	8.165016502	5.702970297	0.48239824
1	0.772972973	0.92972973	18.35	2.166291134	7.040871935	3.61852861	0.62897366
0	1	0.8125	29	2	9	6	1
0	1	0.333333333	4	3	1	1	1
1	1	1	9.5	2.447368421	1.631578947	2	0.210526316
0	1	1.363636364	8.666666667	6.730769231	2.576923077	1.576923077	0.346153846
0	1	1	12.5	2.848571429	3.82	4.14	0.14
0	0.974358974	1.384615385	18.8	1.094271686	7.361702128	4.765957447	0.680851064
1	0.863636364	0.96969697	18.71428571	2.292620865	4.832061069	4.633587786	0.478371501
1	0.868686869	0.747474747	17.6	10.79643472	6.823863636	4.335227273	0.943181818
